referrer,views_total,views_unique
jonescompneurolab.github.io,78,12
Google,61,15
github.com,51,12
DuckDuckGo,4,1
hnn.brown.edu,2,2
brown.edu,2,1
erpinfo.org,1,1
yandex.ru,1,1
