referrer,views_total,views_unique
github.com,44,6
elifesciences.org,30,1
jonescompneurolab.github.io,29,5
Google,23,8
hnn.brown.edu,15,2
summerofcode.withgoogle.com,4,2
brown.edu,2,2
chat.openai.com,2,1
joss.theoj.org,1,1
