time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-14 00:00:00+00:00,,,2,2
2023-01-16 00:00:00+00:00,,,2,2
2023-01-17 00:00:00+00:00,1.0,1.0,4,1
2023-01-18 00:00:00+00:00,,,7,3
2023-01-19 00:00:00+00:00,3.0,2.0,4,4
2023-01-22 00:00:00+00:00,1.0,1.0,6,2
2023-01-23 00:00:00+00:00,,,10,2
2023-01-24 00:00:00+00:00,2.0,2.0,48,2
2023-01-25 00:00:00+00:00,,,1,1
2023-01-26 00:00:00+00:00,1.0,1.0,13,4
