time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-28 00:00:00+00:00,,,1,1
2023-05-29 00:00:00+00:00,3.0,3.0,1,1
2023-05-30 00:00:00+00:00,,,2,2
2023-05-31 00:00:00+00:00,,,8,3
2023-06-01 00:00:00+00:00,,,14,2
2023-06-02 00:00:00+00:00,1.0,1.0,3,3
2023-06-05 00:00:00+00:00,,,12,6
2023-06-06 00:00:00+00:00,,,3,2
2023-06-07 00:00:00+00:00,,,1,1
2023-06-08 00:00:00+00:00,,,1,1
2023-06-09 00:00:00+00:00,,,13,5
2023-06-10 00:00:00+00:00,,,5,2
