time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-13 00:00:00+00:00,,,1,1
2023-08-14 00:00:00+00:00,,,11,7
2023-08-15 00:00:00+00:00,,,3,1
2023-08-16 00:00:00+00:00,1.0,1.0,5,1
2023-08-18 00:00:00+00:00,1.0,1.0,9,6
2023-08-19 00:00:00+00:00,,,1,1
2023-08-20 00:00:00+00:00,,,4,3
2023-08-21 00:00:00+00:00,3.0,2.0,12,7
2023-08-22 00:00:00+00:00,,,7,4
2023-08-23 00:00:00+00:00,,,2,2
2023-08-24 00:00:00+00:00,,,9,3
2023-08-26 00:00:00+00:00,,,11,3
