referrer,views_total,views_unique
Google,19,12
Bing,8,2
github.com,6,5
sciencedirect.com,6,1
elifesciences.org,4,3
jonescompneurolab.github.io,3,3
hnn.brown.edu,3,2
gemini.google.com,1,1
