time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-15 00:00:00+00:00,,,8,4
2023-06-16 00:00:00+00:00,1.0,1.0,14,2
2023-06-18 00:00:00+00:00,1.0,1.0,1,1
2023-06-20 00:00:00+00:00,,,22,2
2023-06-21 00:00:00+00:00,1.0,1.0,28,8
2023-06-22 00:00:00+00:00,3.0,2.0,2,2
2023-06-24 00:00:00+00:00,,,1,1
2023-06-26 00:00:00+00:00,,,2,2
2023-06-27 00:00:00+00:00,,,6,3
2023-06-28 00:00:00+00:00,1.0,1.0,36,5
