referrer,views_total,views_unique
github.com,20,5
Google,14,6
chatgpt.com,7,1
jonescompneurolab.github.io,5,3
carney.brown.edu,1,1
Bing,1,1
yandex.ru,1,1
hnn.brown.edu,1,1
