time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-19 00:00:00+00:00,,,1,1
2024-08-20 00:00:00+00:00,,,1,1
2024-08-21 00:00:00+00:00,,,17,2
2024-08-22 00:00:00+00:00,2.0,1.0,17,4
2024-08-24 00:00:00+00:00,,,2,2
2024-08-25 00:00:00+00:00,,,9,3
2024-08-27 00:00:00+00:00,,,3,2
2024-08-28 00:00:00+00:00,,,7,6
2024-08-29 00:00:00+00:00,1.0,1.0,4,2
2024-08-30 00:00:00+00:00,,,2,2
2024-08-31 00:00:00+00:00,,,16,1
2024-09-01 00:00:00+00:00,1.0,1.0,1,1
