referrer,views_total,views_unique
Google,26,14
jonescompneurolab.github.io,23,10
github.com,11,7
hnn.brown.edu,7,2
direct.mit.edu,4,1
linkedin.com,2,1
elifesciences.org,2,1
brown.edu,1,1
chatgpt.com,1,1
