referrer,views_total,views_unique
Google,20,16
github.com,13,5
hnn.brown.edu,10,4
jonescompneurolab.github.io,8,2
blakecaldwell.github.io,6,1
groups.google.com,3,1
github.dev,3,1
brown.edu,2,2
elifesciences.org,2,1
Bing,1,1
