url_path,views_total,views_unique
/jonescompneurolab/hnn,34,16
/jonescompneurolab/hnn/tree/master/installer,21,3
/jonescompneurolab/hnn/pull/337,19,5
/jonescompneurolab/hnn/tree/master/installer/windows,17,3
/jonescompneurolab/hnn/tree/master/installer/mac,9,1
/jonescompneurolab/hnn/pulls,6,1
/jonescompneurolab/hnn/tree/master/installer/ubuntu,6,1
/jonescompneurolab/hnn/tree/master/installer/brown_ccv,5,1
/jonescompneurolab/hnn/tree/master,3,1
/jonescompneurolab/hnn/tree/master/installer/aws,3,1
