url_path,views_total,views_unique
/jonescompneurolab/hnn,22,18
/jonescompneurolab/hnn/tree/master/installer,7,4
/jonescompneurolab/hnn/tree/master/installer/windows,6,2
/jonescompneurolab/hnn/issues,5,4
/jonescompneurolab/hnn/pull/337,4,2
/jonescompneurolab/hnn/tree/master/hnn,4,2
/jonescompneurolab/hnn/tree/master/installer/ubuntu,4,2
/jonescompneurolab/hnn/blob/master/installer/windows/native_install.md,2,2
/jonescompneurolab/hnn/blob/e9dd3a92e46880af2708ab14dc35e9330f6737ec/scripts/setup-travis-wsl.ps1,2,1
/jonescompneurolab/hnn/blob/master/data/MEG_detection_data/S1_SupraT.txt,2,1
