time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-10 00:00:00+00:00,,,3,1
2023-05-11 00:00:00+00:00,,,5,2
2023-05-12 00:00:00+00:00,,,3,3
2023-05-13 00:00:00+00:00,,,3,3
2023-05-15 00:00:00+00:00,,,5,4
2023-05-16 00:00:00+00:00,1.0,1.0,7,1
2023-05-17 00:00:00+00:00,1.0,1.0,7,3
2023-05-21 00:00:00+00:00,3.0,2.0,5,5
2023-05-22 00:00:00+00:00,,,7,3
