referrer,views_total,views_unique
Google,15,10
hnn.brown.edu,12,1
github.com,9,5
jonescompneurolab.github.io,5,3
zenodo.org,4,1
elifesciences.org,3,2
mail.google.com,1,1
pypi.org,1,1
