time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-12 00:00:00+00:00,,,2,2
2023-07-14 00:00:00+00:00,,,1,1
2023-07-15 00:00:00+00:00,,,1,1
2023-07-17 00:00:00+00:00,1.0,1.0,47,5
2023-07-19 00:00:00+00:00,1.0,1.0,1,1
2023-07-20 00:00:00+00:00,1.0,1.0,1,1
2023-07-21 00:00:00+00:00,,,29,4
2023-07-22 00:00:00+00:00,,,1,1
2023-07-23 00:00:00+00:00,,,1,1
2023-07-24 00:00:00+00:00,,,3,3
2023-07-25 00:00:00+00:00,2.0,1.0,2,2
