time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-10 00:00:00+00:00,1.0,1.0,7,3
2024-11-11 00:00:00+00:00,,,13,4
2024-11-12 00:00:00+00:00,,,21,1
2024-11-13 00:00:00+00:00,,,14,6
2024-11-14 00:00:00+00:00,1.0,1.0,19,7
2024-11-15 00:00:00+00:00,,,2,2
2024-11-17 00:00:00+00:00,1.0,1.0,11,3
2024-11-19 00:00:00+00:00,3.0,2.0,4,2
2024-11-20 00:00:00+00:00,,,15,4
2024-11-22 00:00:00+00:00,1.0,1.0,1,1
2024-11-23 00:00:00+00:00,,,1,1
